Date,PETR4.SA,VALE3.SA,ITUB4.SA,WEGE3.SA,ABEV3.SA,BOVA11.SA
2015-03-06,9.25,19.59000015258789,19.28374671936035,6.050000190734863,18.229999542236328,48.54999923706055
2015-03-09,8.920000076293945,19.540000915527344,18.78236961364746,5.973075866699219,18.239999771118164,47.75
2015-03-10,8.520000457763672,19.100000381469727,18.044076919555664,5.90384578704834,17.700000762939453,46.95000076293945
2015-03-11,8.739999771118164,18.860000610351562,18.65564727783203,5.986537933349609,18.139999389648438,47.52000045776367
2015-03-12,8.470000267028809,18.860000610351562,18.7327823638916,6.086537837982178,18.040000915527344,47.45000076293945
2015-03-13,8.34000015258789,18.8799991607666,18.639118194580078,6.057692050933838,18.139999389648438,47.209999084472656
2015-03-16,8.390000343322754,18.899999618530273,18.639118194580078,5.90384578704834,18.0,47.380001068115234
2015-03-17,8.859999656677246,19.8799991607666,19.173553466796875,5.9211530685424805,18.170000076293945,48.91999816894531
2015-03-18,9.199999809265137,19.59000015258789,19.752065658569336,6.007691860198975,18.43000030517578,50.099998474121094
2015-03-19,8.920000076293945,19.149999618530273,19.6308536529541,5.978846073150635,18.5,49.54999923706055
2015-03-20,9.220000267028809,20.25,19.796142578125,6.036538124084473,18.670000076293945,50.31999969482422
2015-03-23,9.329999923706055,20.3799991607666,19.66942024230957,5.932692050933838,18.84000015258789,50.43000030517578
2015-03-24,9.420000076293945,19.579999923706055,19.548208236694336,5.913461208343506,18.649999618530273,50.040000915527344
2015-03-25,9.800000190734863,19.760000228881836,19.531679153442383,5.955769062042236,18.420000076293945,50.290000915527344
2015-03-26,9.329999923706055,18.920000076293945,18.980716705322266,5.848075866699219,18.079999923706055,49.11000061035156
2015-03-27,9.359999656677246,18.350000381469727,18.650136947631836,5.959615230560303,18.280000686645508,48.65999984741211
2015-03-30,9.710000038146973,18.6200008392334,19.278236389160156,6.12307596206665,18.649999618530273,49.81999969482422
2015-03-31,9.65999984741211,17.940000534057617,19.454544067382812,6.115384101867676,18.479999542236328,49.5
2015-04-01,10.260000228881836,17.540000915527344,20.110191345214844,6.2192301750183105,18.950000762939453,50.79999923706055
2015-04-02,10.6899995803833,18.0,20.303030014038086,6.215384006500244,18.850000381469727,51.5
2015-04-06,10.710000038146973,18.1299991607666,20.55096435546875,6.230769157409668,19.239999771118164,52.099998474121094
2015-04-07,10.920000076293945,19.0,20.561983108520508,6.257691860198975,19.440000534057617,52.20000076293945
2015-04-08,10.569999694824219,18.75,20.661157608032227,6.25,19.43000030517578,52.220001220703125
2015-04-09,11.579999923706055,18.799999237060547,20.24793243408203,6.169229984283447,19.329999923706055,52.27000045776367
2015-04-10,11.8100004196167,18.420000076293945,20.39669418334961,6.199999809265137,19.520000457763672,52.650001525878906
2015-04-13,12.270000457763672,18.239999771118164,20.236913681030273,6.188460826873779,19.40999984741211,52.61000061035156
2015-04-14,12.460000038146973,18.75,20.236913681030273,6.25,19.1200008392334,52.529998779296875
2015-04-15,13.34000015258789,18.600000381469727,20.5289249420166,6.242307186126709,19.139999389648438,53.25
2015-04-16,12.979999542236328,18.059999465942383,20.37465476989746,6.130768775939941,19.100000381469727,53.029998779296875
2015-04-17,12.949999809265137,17.799999237060547,20.11570167541504,6.119229793548584,19.06999969482422,52.45000076293945
2015-04-20,13.069999694824219,17.729999542236328,19.779613494873047,6.050000190734863,18.889999389648438,52.2400016784668
2015-04-22,13.0,19.450000762939453,20.330577850341797,6.019229888916016,18.959999084472656,53.029998779296875
2015-04-23,12.869999885559082,21.09000015258789,20.881542205810547,6.0538458824157715,18.860000610351562,54.040000915527344
2015-04-24,13.220000267028809,23.200000762939453,21.559228897094727,6.12307596206665,18.93000030517578,54.97999954223633
2015-04-27,12.520000457763672,23.459999084472656,21.157024383544922,6.0961527824401855,18.799999237060547,53.959999084472656
2015-04-28,12.770000457763672,22.549999237060547,21.37190055847168,6.038461208343506,18.899999618530273,54.20000076293945
2015-04-29,12.819999694824219,21.110000610351562,21.07988929748535,6.0961527824401855,18.850000381469727,53.68000030517578
2015-04-30,13.0600004196167,22.649999618530273,21.228649139404297,6.169229984283447,18.950000762939453,54.619998931884766
2015-05-04,13.789999961853027,24.780000686645508,21.460054397583008,6.384614944458008,19.34000015258789,55.83000183105469
2015-05-05,14.430000305175781,27.059999465942383,21.250688552856445,6.465384006500244,19.56999969482422,56.41999816894531
2015-05-06,13.789999961853027,24.93000030517578,20.71625328063965,6.396152973175049,19.84000015258789,55.43000030517578
2015-05-07,13.65999984741211,23.8799991607666,20.798898696899414,6.407691955566406,19.510000228881836,55.31999969482422
2015-05-08,13.510000228881836,22.75,21.07438087463379,6.5,19.8799991607666,55.5
2015-05-11,13.770000457763672,23.280000686645508,20.97520637512207,6.5461530685424805,19.729999542236328,55.52000045776367
2015-05-12,13.729999542236328,22.329999923706055,20.881542205810547,6.5961527824401855,19.440000534057617,55.18000030517578
2015-05-13,13.979999542236328,21.600000381469727,20.738292694091797,6.523076057434082,19.5,54.77000045776367
2015-05-14,13.899999618530273,21.329999923706055,20.942148208618164,6.696153163909912,19.399999618530273,55.06999969482422
2015-05-15,14.039999961853027,21.280000686645508,21.333332061767578,6.661538124084473,19.670000076293945,55.59000015258789
2015-05-18,13.699999809265137,20.239999771118164,20.765840530395508,6.634614944458008,19.280000686645508,54.4900016784668
2015-05-19,12.890000343322754,20.1200008392334,20.47382926940918,6.538461208343506,19.239999771118164,53.93000030517578
2015-05-20,12.84000015258789,19.850000381469727,20.110191345214844,6.584615230560303,18.479999542236328,53.34000015258789
2015-05-21,13.479999542236328,20.25,19.867767333984375,6.615384101867676,18.84000015258789,53.54999923706055
2015-05-22,13.069999694824219,20.260000228881836,19.44903564453125,6.65384578704834,18.75,52.93000030517578
2015-05-25,12.829999923706055,20.56999969482422,19.520660400390625,6.823075771331787,18.899999618530273,53.0
2015-05-26,12.390000343322754,20.790000915527344,19.234159469604492,6.584615230560303,18.530000686645508,52.2400016784668
2015-05-27,12.539999961853027,20.950000762939453,19.625343322753906,6.688460826873779,18.5,52.650001525878906
2015-05-28,12.649999618530273,20.540000915527344,19.393938064575195,6.615384101867676,18.479999542236328,52.38999938964844
2015-05-29,12.329999923706055,20.049999237060547,18.914600372314453,6.57692289352417,18.530000686645508,51.349998474121094
2015-06-01,12.359999656677246,20.040000915527344,18.776859283447266,6.62307596206665,18.600000381469727,51.459999084472656
2015-06-02,12.880000114440918,21.350000381469727,19.195592880249023,6.788461208343506,18.549999237060547,52.619998931884766
2015-06-03,12.789999961853027,20.889999389648438,18.710742950439453,6.788461208343506,18.420000076293945,52.040000915527344
2015-06-05,12.569999694824219,20.600000381469727,18.264461517333984,6.87307596206665,18.700000762939453,51.369998931884766
2015-06-08,12.569999694824219,20.100000381469727,18.187326431274414,6.857691764831543,18.459999084472656,51.25
2015-06-09,13.0,19.979999542236328,18.071624755859375,6.938460826873779,18.530000686645508,51.349998474121094
2015-06-10,13.079999923706055,21.209999084472656,18.600549697875977,6.980769157409668,18.760000228881836,52.349998474121094
2015-06-11,13.100000381469727,21.329999923706055,18.484848022460938,7.057692050933838,18.670000076293945,52.08000183105469
2015-06-12,13.020000457763672,21.15999984741211,18.292011260986328,6.973075866699219,18.739999771118164,51.72999954223633
2015-06-15,13.010000228881836,20.34000015258789,18.38567352294922,6.923076152801514,18.299999237060547,51.630001068115234
2015-06-16,13.380000114440918,19.75,19.035812377929688,7.038461208343506,18.729999542236328,52.18000030517578
2015-06-17,13.140000343322754,19.469999313354492,18.699724197387695,7.092307090759277,18.65999984741211,51.63999938964844
2015-06-18,13.449999809265137,20.399999618530273,19.162534713745117,7.119229793548584,18.670000076293945,52.61000061035156
2015-06-19,13.149999618530273,20.31999969482422,18.94765853881836,7.2076921463012695,18.8700008392334,52.220001220703125
2015-06-22,13.170000076293945,19.690000534057617,19.00275421142578,7.3038458824157715,18.950000762939453,52.29999923706055
2015-06-23,12.970000267028809,19.809999465942383,19.190082550048828,7.242307186126709,18.90999984741211,52.2599983215332
2015-06-24,13.220000267028809,19.799999237060547,19.25619888305664,7.230769157409668,18.899999618530273,52.25
2015-06-25,12.600000381469727,19.31999969482422,18.92561912536621,7.342307090759277,18.920000076293945,51.65999984741211
2015-06-26,13.210000038146973,19.6200008392334,19.09090805053711,7.388461112976074,19.139999389648438,52.380001068115234
2015-06-29,12.850000381469727,19.200000762939453,18.84848403930664,7.292306900024414,18.959999084472656,51.5099983215332
2015-06-30,12.6899995803833,18.290000915527344,18.853994369506836,7.311538219451904,18.989999771118164,51.459999084472656
2015-07-01,12.15999984741211,18.110000610351562,18.953168869018555,7.492307186126709,19.1299991607666,51.2400016784668
2015-07-02,12.350000381469727,18.06999969482422,19.20661163330078,7.526923179626465,19.040000915527344,51.52000045776367
2015-07-03,11.760000228881836,17.68000030517578,19.013774871826172,7.626923084259033,19.149999618530273,50.88999938964844
2015-07-06,11.510000228881836,17.649999618530273,18.688705444335938,7.619229793548584,19.219999313354492,50.650001525878906
2015-07-07,11.770000457763672,17.93000030517578,18.760330200195312,7.692306995391846,19.309999465942383,50.72999954223633
2015-07-08,11.460000038146973,17.15999984741211,18.545454025268555,7.603846073150635,19.100000381469727,50.220001220703125
2015-07-10,11.8100004196167,17.110000610351562,19.107437133789062,7.5346150398254395,19.43000030517578,51.0
2015-07-13,11.789999961853027,18.5,19.28374671936035,7.561538219451904,19.540000915527344,51.5
2015-07-14,11.989999771118164,17.81999969482422,19.296968460083008,7.5961527824401855,19.649999618530273,51.70000076293945
2015-07-15,11.779999732971191,17.110000610351562,18.96363639831543,7.592307090759277,19.75,51.36000061035156
2015-07-16,11.989999771118164,17.639999389648438,19.01818084716797,7.611537933349609,19.729999542236328,51.52000045776367
2015-07-17,11.40999984741211,17.450000762939453,18.903030395507812,7.550000190734863,19.700000762939453,50.7599983215332
2015-07-20,10.789999961853027,17.309999465942383,18.787878036499023,7.538461208343506,19.739999771118164,50.11000061035156
2015-07-21,10.729999542236328,17.549999237060547,18.63030242919922,7.611537933349609,19.6200008392334,49.93000030517578
2015-07-22,10.359999656677246,17.290000915527344,18.339393615722656,7.65384578704834,19.530000686645508,49.36000061035156
2015-07-23,10.119999885559082,17.31999969482422,17.575756072998047,7.607691764831543,19.190000534057617,48.2400016784668
2015-07-24,10.029999732971191,16.790000915527344,17.49696922302246,7.669229984283447,18.959999084472656,47.779998779296875
2015-07-27,9.5,16.760000228881836,17.46060562133789,7.557692050933838,18.68000030517578,47.349998474121094
2015-07-28,10.020000457763672,18.09000015258789,17.781818389892578,7.307692050933838,18.790000915527344,48.18000030517578
2015-07-29,10.699999809265137,18.350000381469727,17.95757484436035,7.0346150398254395,18.610000610351562,48.7400016784668
2015-07-30,10.420000076293945,17.450000762939453,17.733333587646484,7.026923179626465,18.889999389648438,48.43000030517578
2015-07-31,10.489999771118164,17.8700008392334,18.230302810668945,7.196153163909912,19.469999313354492,49.369998931884766
2015-08-03,10.029999732971191,17.59000015258789,18.133333206176758,7.2192301750183105,19.600000381469727,48.689998626708984
2015-08-04,10.15999984741211,18.100000381469727,17.69696807861328,7.330769062042236,19.729999542236328,48.59000015258789
2015-08-05,10.010000228881836,19.010000228881836,17.66666603088379,7.180768966674805,19.950000762939453,48.779998779296875
2015-08-06,10.34000015258789,19.579999923706055,17.600000381469727,7.103846073150635,19.8799991607666,48.540000915527344
2015-08-07,9.6899995803833,18.420000076293945,17.084848403930664,7.0,19.3799991607666,47.04999923706055
2015-08-10,9.989999771118164,19.350000381469727,17.30908966064453,7.115384101867676,19.540000915527344,47.880001068115234
2015-08-11,9.979999542236328,18.600000381469727,17.27272605895996,7.119229793548584,19.729999542236328,48.150001525878906
2015-08-12,9.819999694824219,18.920000076293945,16.7757568359375,6.888461112976074,18.899999618530273,46.939998626708984
2015-08-13,9.5,18.479999542236328,16.18181800842285,6.865384101867676,18.65999984741211,46.5099983215332
2015-08-14,9.300000190734863,18.200000762939453,16.16363525390625,6.696153163909912,18.559999465942383,46.099998474121094
2015-08-17,9.149999618530273,18.010000228881836,15.993939399719238,6.584615230560303,18.59000015258789,45.869998931884766
2015-08-18,8.989999771118164,17.420000076293945,16.26060676574707,6.730769157409668,18.68000030517578,46.040000915527344
2015-08-19,8.739999771118164,16.84000015258789,15.927271842956543,6.723075866699219,18.1200008392334,45.150001525878906
2015-08-20,8.6899995803833,17.170000076293945,15.96363639831543,6.396152973175049,18.479999542236328,45.16999816894531
2015-08-21,8.300000190734863,16.700000762939453,16.0,6.484614849090576,18.059999465942383,44.29999923706055
2015-08-24,7.889999866485596,15.399999618530273,15.67272663116455,6.353846073150635,18.079999923706055,42.900001525878906
2015-08-25,7.849999904632568,15.350000381469727,15.642423629760742,6.211537837982178,18.309999465942383,43.060001373291016
2015-08-26,8.130000114440918,15.899999618530273,16.58787727355957,6.223075866699219,18.860000610351562,44.65999984741211
2015-08-27,8.920000076293945,17.690000534057617,17.175756454467773,6.40384578704834,19.059999465942383,46.29999923706055
2015-08-28,9.020000457763672,17.309999465942383,16.68484878540039,6.438460826873779,19.239999771118164,45.79999923706055
2015-08-31,9.1899995803833,17.920000076293945,16.09090805053711,6.442306995391846,19.09000015258789,45.34000015258789
2015-09-01,8.59000015258789,17.100000381469727,15.709090232849121,6.257691860198975,18.709999084472656,44.16999816894531
2015-09-02,8.819999694824219,18.110000610351562,16.078786849975586,6.488461017608643,19.139999389648438,45.09000015258789
2015-09-03,8.760000228881836,18.729999542236328,16.690908432006836,6.488461017608643,19.6299991607666,45.81999969482422
2015-09-04,8.510000228881836,18.239999771118164,16.012121200561523,6.3461527824401855,19.850000381469727,45.099998474121094
2015-09-08,8.640000343322754,18.93000030517578,16.187877655029297,6.280768871307373,19.610000610351562,45.34000015258789
2015-09-09,8.390000343322754,19.059999465942383,16.36969566345215,6.184615135192871,19.209999084472656,45.25
2015-09-10,7.96999979019165,19.940000534057617,16.042423248291016,6.15384578704834,19.170000076293945,45.130001068115234
2015-09-11,7.659999847412109,19.450000762939453,16.07272720336914,6.169229984283447,18.860000610351562,44.880001068115234
2015-09-14,7.71999979019165,19.149999618530273,16.72121238708496,6.319230079650879,18.860000610351562,46.099998474121094
2015-09-15,7.650000095367432,18.600000381469727,17.133333206176758,6.3461527824401855,19.059999465942383,45.900001525878906
2015-09-16,8.140000343322754,19.040000915527344,17.418180465698242,6.396152973175049,19.450000762939453,47.09000015258789
2015-09-17,7.860000133514404,19.489999771118164,17.5696964263916,6.442306995391846,19.489999771118164,47.119998931884766
2015-09-18,7.599999904632568,19.90999984741211,16.878786087036133,6.323075771331787,19.469999313354492,45.790000915527344
2015-09-21,7.300000190734863,19.93000030517578,16.50303077697754,6.25,19.329999923706055,45.209999084472656
2015-09-22,6.96999979019165,19.459999084472656,16.660606384277344,6.349999904632568,19.399999618530273,44.939998626708984
2015-09-23,6.820000171661377,18.899999618530273,16.0,6.261538028717041,19.170000076293945,43.88999938964844
2015-09-24,6.960000038146973,18.450000762939453,16.18181800842285,6.25,19.1200008392334,44.0
2015-09-28,6.440000057220459,16.59000015258789,15.7757568359375,6.015384197235107,19.280000686645508,42.75
2015-09-29,6.590000152587891,16.479999542236328,15.709090232849121,5.961537837982178,19.360000610351562,42.95000076293945
2015-09-30,7.239999771118164,16.579999923706055,16.066665649414062,5.942306995391846,19.420000076293945,43.43000030517578
2015-10-01,7.019999980926514,17.219999313354492,16.290908813476562,6.111537933349609,19.700000762939453,44.029998779296875
2015-10-02,7.769999980926514,17.81999969482422,16.951515197753906,6.2846150398254395,20.059999465942383,45.459999084472656
2015-10-05,7.820000171661377,18.139999389648438,17.30908966064453,6.438460826873779,20.350000381469727,46.130001068115234
2015-10-06,8.1899995803833,18.309999465942383,17.466665267944336,6.423076152801514,19.889999389648438,46.189998626708984
2015-10-07,8.470000267028809,20.149999618530273,17.96363639831543,6.476922988891602,20.0,47.5
2015-10-08,8.75,20.059999465942383,18.030302047729492,6.25,19.68000030517578,47.59000015258789
2015-10-09,8.800000190734863,20.790000915527344,17.909090042114258,6.138461112976074,19.790000915527344,47.790000915527344
2015-10-13,8.130000114440918,18.579999923706055,16.951515197753906,6.2846150398254395,18.700000762939453,45.93000030517578
2015-10-14,7.960000038146973,18.700000762939453,16.7939395904541,6.211537837982178,18.399999618530273,45.29999923706055
2015-10-15,8.0,18.969999313354492,16.51515007019043,6.226922988891602,19.110000610351562,45.790000915527344
2015-10-16,7.949999809265137,18.420000076293945,16.266666412353516,6.15384578704834,19.290000915527344,45.849998474121094
2015-10-19,7.949999809265137,17.799999237060547,16.654544830322266,6.119229793548584,19.469999313354492,46.0
2015-10-20,8.050000190734863,17.610000610351562,16.31515121459961,6.134614944458008,19.579999923706055,45.54999923706055
2015-10-21,7.75,18.09000015258789,16.193939208984375,6.023076057434082,19.700000762939453,45.560001373291016
2015-10-22,8.020000457763672,18.510000228881836,16.53333282470703,6.0961527824401855,19.65999984741211,46.29999923706055
2015-10-23,7.989999771118164,18.600000381469727,16.42424201965332,6.0961527824401855,19.770000457763672,45.959999084472656
2015-10-26,7.849999904632568,17.860000610351562,16.18181800842285,6.019229888916016,19.68000030517578,45.779998779296875
2015-10-27,7.599999904632568,17.030000686645508,16.09090805053711,6.003846168518066,19.809999465942383,45.54999923706055
2015-10-28,7.949999809265137,16.56999969482422,16.200000762939453,5.830769062042236,19.639999389648438,45.34000015258789
2015-10-29,7.610000133514404,16.139999389648438,15.757575035095215,5.588460922241211,19.0,44.18000030517578
2015-10-30,7.710000038146973,17.059999465942383,16.042423248291016,5.538461208343506,19.09000015258789,44.400001525878906
2015-11-03,8.479999542236328,17.75,17.066665649414062,5.5346150398254395,19.600000381469727,46.630001068115234
2015-11-04,8.079999923706055,17.399999618530273,17.10909080505371,5.526923179626465,19.600000381469727,46.18000030517578
2015-11-05,8.109999656677246,16.950000762939453,17.31515121459961,5.919229984283447,19.459999084472656,46.45000076293945
2015-11-06,7.820000171661377,15.670000076293945,17.05454444885254,5.792306900024414,18.969999313354492,45.529998779296875
2015-11-09,7.909999847412109,15.4399995803833,16.618181228637695,5.738461017608643,18.700000762939453,44.7599983215332
2015-11-10,7.610000133514404,15.380000114440918,16.72121238708496,5.5653839111328125,18.649999618530273,44.93000030517578
2015-11-11,7.71999979019165,15.319999694824219,17.175756454467773,5.592307090759277,19.059999465942383,45.779998779296875
2015-11-12,7.579999923706055,15.050000190734863,17.224241256713867,5.480769157409668,18.889999389648438,45.33000183105469
2015-11-13,7.269999980926514,15.369999885559082,16.745454788208008,5.40384578704834,19.100000381469727,45.220001220703125
2015-11-16,7.699999809265137,15.050000190734863,17.218181610107422,5.461537837982178,19.049999237060547,45.439998626708984
2015-11-17,7.760000228881836,14.520000457763672,17.339393615722656,5.5461530685424805,19.1200008392334,45.88999938964844
2015-11-18,7.820000171661377,14.59000015258789,17.296968460083008,5.434615135192871,19.170000076293945,46.08000183105469
2015-11-19,7.840000152587891,14.640000343322754,17.769695281982422,5.65384578704834,19.350000381469727,46.70000076293945
2015-11-23,8.079999923706055,14.25,17.763635635375977,5.65384578704834,19.059999465942383,46.459999084472656
2015-11-24,8.5,14.470000267028809,17.787878036499023,5.811538219451904,18.940000534057617,46.790000915527344
2015-11-25,7.900000095367432,14.0600004196167,16.915151596069336,5.938460826873779,18.600000381469727,45.40999984741211
2015-11-26,7.920000076293945,14.1899995803833,17.16363525390625,5.90384578704834,18.809999465942383,45.650001525878906
2015-11-27,7.599999904632568,13.300000190734863,16.709089279174805,6.023076057434082,18.56999969482422,44.59000015258789
2015-11-30,7.670000076293945,13.170000076293945,16.842424392700195,5.8461527824401855,18.639999389648438,43.70000076293945
2015-12-01,7.489999771118164,12.84000015258789,16.96363639831543,6.111537933349609,18.729999542236328,43.529998779296875
2015-12-02,7.519999980926514,12.9399995803833,16.42424201965332,6.180768966674805,18.440000534057617,43.459999084472656
2015-12-03,7.980000019073486,12.869999885559082,17.466665267944336,6.3461527824401855,18.75,44.970001220703125
2015-12-04,7.519999980926514,12.350000381469727,17.078786849975586,6.0,18.540000915527344,44.099998474121094
2015-12-07,7.190000057220459,12.210000038146973,16.951515197753906,6.199999809265137,18.600000381469727,43.95000076293945
2015-12-08,7.130000114440918,11.649999618530273,16.7575740814209,5.973075866699219,18.139999389648438,43.04999923706055
2015-12-09,7.650000095367432,12.079999923706055,17.66666603088379,5.942306995391846,18.479999542236328,44.650001525878906
2015-12-10,7.449999809265137,12.670000076293945,17.454544067382812,6.15384578704834,18.299999237060547,44.31999969482422
2015-12-11,7.25,12.210000038146973,17.454544067382812,6.3153839111328125,18.280000686645508,43.91999816894531
2015-12-14,7.210000038146973,12.460000038146973,17.042423248291016,6.030768871307373,18.049999237060547,43.43000030517578
2015-12-15,7.420000076293945,12.880000114440918,17.151514053344727,5.923076152801514,17.850000381469727,43.5
2015-12-16,7.289999961853027,13.25,17.03636360168457,6.019229888916016,18.139999389648438,43.7400016784668
2015-12-17,7.199999809265137,12.739999771118164,17.327272415161133,5.923076152801514,18.149999618530273,43.7400016784668
2015-12-18,7.019999980926514,12.890000343322754,16.321212768554688,5.8461527824401855,17.799999237060547,42.58000183105469
2015-12-21,6.639999866485596,12.289999961853027,16.01818084716797,5.842307090759277,18.0,41.95000076293945
2015-12-22,6.789999961853027,12.550000190734863,16.121212005615234,5.949999809265137,17.950000762939453,42.22999954223633
2015-12-23,6.929999828338623,13.220000267028809,16.060606002807617,5.980769157409668,18.200000762939453,42.75
2015-12-28,6.699999809265137,12.640000343322754,16.0,6.061538219451904,18.139999389648438,42.5
2015-12-29,6.690000057220459,12.720000267028809,16.012121200561523,5.992307186126709,18.200000762939453,42.41999816894531
2015-12-30,6.699999809265137,13.029999732971191,15.957574844360352,5.75,17.850000381469727,42.130001068115234
2016-01-04,6.869999885559082,12.6899995803833,15.230302810668945,5.630768775939941,17.209999084472656,41.099998474121094
2016-01-05,6.679999828338623,12.520000457763672,15.357575416564941,5.90384578704834,17.479999542236328,41.18000030517578
2016-01-06,6.400000095367432,11.600000381469727,15.296969413757324,5.769229888916016,17.309999465942383,40.5
2016-01-07,6.260000228881836,10.90999984741211,15.006059646606445,5.603846073150635,16.850000381469727,39.470001220703125
2016-01-08,6.269999980926514,10.539999961853027,15.012121200561523,5.57692289352417,17.06999969482422,39.34000015258789
2016-01-11,6.090000152587891,10.239999771118164,14.836362838745117,5.449999809265137,16.799999237060547,38.720001220703125
2016-01-12,5.53000020980835,9.40999984741211,14.903030395507812,5.692306995391846,16.979999542236328,38.380001068115234
2016-01-13,5.269999980926514,9.0,14.67272663116455,5.480769157409668,16.829999923706055,37.75
2016-01-14,5.690000057220459,9.649999618530273,14.884847640991211,5.484614849090576,16.850000381469727,38.27000045776367
2016-01-15,5.170000076293945,9.369999885559082,14.496969223022461,5.430768966674805,16.59000015258789,37.47999954223633
2016-01-18,4.800000190734863,8.890000343322754,14.327272415161133,5.369229793548584,16.239999771118164,36.75
2016-01-19,4.659999847412109,9.180000305175781,14.181818008422852,5.411538124084473,16.75,36.849998474121094
